Station: Davos-Seehornwald
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
30.07.2024 20:00;87.2;1.2;20.3;1.3;21.9;0.0;14.8
30.07.2024 21:00;74.1;2.2;19.7;2.3;19.2;0.0;-2.1
30.07.2024 22:00;72.3;2.0;26.6;2.1;17.8;0.0;-1.8
30.07.2024 23:00;73.7;1.3;29.1;1.4;17.0;0.0;-1.7
31.07.2024 00:00;72.1;1.6;28.3;1.7;16.5;0.0;-1.3
31.07.2024 01:00;74.2;1.2;25.9;1.3;16.0;0.0;-1.2
31.07.2024 02:00;76.0;1.0;25.1;1.1;16.0;0.0;-1.4
31.07.2024 03:00;76.3;1.0;25.2;1.1;15.7;0.0;-1.5
31.07.2024 04:00;75.1;1.5;25.3;2.1;15.5;0.0;-1.3
31.07.2024 05:00;77.6;1.1;25.0;1.2;15.8;0.0;-0.9
31.07.2024 06:00;73.4;1.7;24.4;1.8;15.2;0.0;19.0
31.07.2024 07:00;69.1;1.9;26.1;2.0;15.5;0.0;50.2
31.07.2024 08:00;67.6;2.5;26.2;2.8;16.7;0.0;78.5
31.07.2024 09:00;76.4;1.3;31.3;1.5;19.3;0.0;485.3
31.07.2024 10:00;86.6;1.2;28.0;1.4;22.4;0.0;680.8
31.07.2024 11:00;90.5;0.9;33.6;1.1;24.5;0.0;816.9
31.07.2024 12:00;92.0;1.0;37.7;1.1;25.4;0.0;968.7
31.07.2024 13:00;91.5;0.8;41.8;0.9;25.3;0.0;779.5
31.07.2024 14:00;90.5;0.7;42.9;0.9;25.5;0.0;616.7
31.07.2024 15:00;93.6;1.0;26.1;1.2;25.4;0.0;771.8
31.07.2024 16:00;96.0;0.9;25.0;1.1;24.8;0.0;453.4
31.07.2024 17:00;93.8;1.5;26.9;1.7;21.5;0.2;106.7
